Date,Centre_5me,Commodity_5me,Price
21-03-2007,SHIMLA,Potato,8
22-03-2007,SHIMLA,Potato,8
23-03-2007,SHIMLA,Potato,8
26-03-2007,SHIMLA,Potato,8
28-03-2007,SHIMLA,Potato,8
29-03-2007,SHIMLA,Potato,8
30-03-2007,SHIMLA,Potato,8
2/4/2007,SHIMLA,Potato,8
3/4/2007,SHIMLA,Potato,8
4/4/2007,SHIMLA,Potato,7
5/4/2007,SHIMLA,Potato,8
9/4/2007,SHIMLA,Potato,8
10/4/2007,SHIMLA,Potato,10
11/4/2007,SHIMLA,Potato,8
12/4/2007,SHIMLA,Potato,8
13-04-2007,SHIMLA,Potato,8
16-04-2007,SHIMLA,Potato,8
17-04-2007,SHIMLA,Potato,10
18-04-2007,SHIMLA,Potato,10
19-04-2007,SHIMLA,Potato,10
20-04-2007,SHIMLA,Potato,10
23-04-2007,SHIMLA,Potato,10
24-04-2007,SHIMLA,Potato,10
25-04-2007,SHIMLA,Potato,10
26-04-2007,SHIMLA,Potato,10
27-04-2007,SHIMLA,Potato,10
30-04-2007,SHIMLA,Potato,10
1/5/2007,SHIMLA,Potato,10
3/5/2007,SHIMLA,Potato,10
4/5/2007,SHIMLA,Potato,10
7/5/2007,SHIMLA,Potato,10
8/5/2007,SHIMLA,Potato,10
9/5/2007,SHIMLA,Potato,10
10/5/2007,SHIMLA,Potato,10
11/5/2007,SHIMLA,Potato,10
14-05-2007,SHIMLA,Potato,10
15-05-2007,SHIMLA,Potato,10
16-05-2007,SHIMLA,Potato,10
17-05-2007,SHIMLA,Potato,10
18-05-2007,SHIMLA,Potato,10
21-05-2007,SHIMLA,Potato,10
22-05-2007,SHIMLA,Potato,10
23-05-2007,SHIMLA,Potato,10
24-05-2007,SHIMLA,Potato,10
25-05-2007,SHIMLA,Potato,10
28-05-2007,SHIMLA,Potato,10
29-05-2007,SHIMLA,Potato,10
30-05-2007,SHIMLA,Potato,10
31-05-2007,SHIMLA,Potato,10
1/6/2007,SHIMLA,Potato,10
4/6/2007,SHIMLA,Potato,10
5/6/2007,SHIMLA,Potato,10
6/6/2007,SHIMLA,Potato,10
7/6/2007,SHIMLA,Potato,10
8/6/2007,SHIMLA,Potato,10
11/6/2007,SHIMLA,Potato,10
12/6/2007,SHIMLA,Potato,10
13-06-2007,SHIMLA,Potato,10
14-06-2007,SHIMLA,Potato,10
15-06-2007,SHIMLA,Potato,10
18-06-2007,SHIMLA,Potato,10
19-06-2007,SHIMLA,Potato,10
20-06-2007,SHIMLA,Potato,10
21-06-2007,SHIMLA,Potato,10
22-06-2007,SHIMLA,Potato,10
25-06-2007,SHIMLA,Potato,10
26-06-2007,SHIMLA,Potato,10
27-06-2007,SHIMLA,Potato,10
28-06-2007,SHIMLA,Potato,10
29-06-2007,SHIMLA,Potato,10
2/7/2007,SHIMLA,Potato,10
3/7/2007,SHIMLA,Potato,10
4/7/2007,SHIMLA,Potato,10
5/7/2007,SHIMLA,Potato,10
6/7/2007,SHIMLA,Potato,10
9/7/2007,SHIMLA,Potato,12
10/7/2007,SHIMLA,Potato,12
11/7/2007,SHIMLA,Potato,12
12/7/2007,SHIMLA,Potato,12
13-07-2007,SHIMLA,Potato,12
16-07-2007,SHIMLA,Potato,12
17-07-2007,SHIMLA,Potato,12
18-07-2007,SHIMLA,Potato,12
19-07-2007,SHIMLA,Potato,12
20-07-2007,SHIMLA,Potato,12
23-07-2007,SHIMLA,Potato,12
24-07-2007,SHIMLA,Potato,12
25-07-2007,SHIMLA,Potato,12
26-07-2007,SHIMLA,Potato,12
27-07-2007,SHIMLA,Potato,12
30-07-2007,SHIMLA,Potato,12
31-07-2007,SHIMLA,Potato,12
1/8/2007,SHIMLA,Potato,12
2/8/2007,SHIMLA,Potato,12
3/8/2007,SHIMLA,Potato,12
6/8/2007,SHIMLA,Potato,12
7/8/2007,SHIMLA,Potato,12
8/8/2007,SHIMLA,Potato,14
9/8/2007,SHIMLA,Potato,14
10/8/2007,SHIMLA,Potato,14
13-08-2007,SHIMLA,Potato,14
14-08-2007,SHIMLA,Potato,14
16-08-2007,SHIMLA,Potato,12
17-08-2007,SHIMLA,Potato,14
20-08-2007,SHIMLA,Potato,14
21-08-2007,SHIMLA,Potato,14
22-08-2007,SHIMLA,Potato,14
23-08-2007,SHIMLA,Potato,14
24-08-2007,SHIMLA,Potato,14
27-08-2007,SHIMLA,Potato,14
28-08-2007,SHIMLA,Potato,14
29-08-2007,SHIMLA,Potato,14
30-08-2007,SHIMLA,Potato,12
31-08-2007,SHIMLA,Potato,12
3/9/2007,SHIMLA,Potato,12
5/9/2007,SHIMLA,Potato,12
6/9/2007,SHIMLA,Potato,12
7/9/2007,SHIMLA,Potato,12
10/9/2007,SHIMLA,Potato,12
11/9/2007,SHIMLA,Potato,12
12/9/2007,SHIMLA,Potato,12
13-09-2007,SHIMLA,Potato,12
14-09-2007,SHIMLA,Potato,12
17-09-2007,SHIMLA,Potato,14
18-09-2007,SHIMLA,Potato,14
19-09-2007,SHIMLA,Potato,14
20-09-2007,SHIMLA,Potato,12
21-09-2007,SHIMLA,Potato,12
24-09-2007,SHIMLA,Potato,12
25-09-2007,SHIMLA,Potato,12
26-09-2007,SHIMLA,Potato,12
27-09-2007,SHIMLA,Potato,12
28-09-2007,SHIMLA,Potato,12
1/10/2007,SHIMLA,Potato,12
3/10/2007,SHIMLA,Potato,12
4/10/2007,SHIMLA,Potato,12
5/10/2007,SHIMLA,Potato,12
8/10/2007,SHIMLA,Potato,12
9/10/2007,SHIMLA,Potato,12
10/10/2007,SHIMLA,Potato,12
11/10/2007,SHIMLA,Potato,16
12/10/2007,SHIMLA,Potato,16
15-10-2007,SHIMLA,Potato,16
16-10-2007,SHIMLA,Potato,16
17-10-2007,SHIMLA,Potato,16
18-10-2007,SHIMLA,Potato,16
19-10-2007,SHIMLA,Potato,16
22-10-2007,SHIMLA,Potato,16
23-10-2007,SHIMLA,Potato,16
24-10-2007,SHIMLA,Potato,16
25-10-2007,SHIMLA,Potato,16
26-10-2007,SHIMLA,Potato,16
29-10-2007,SHIMLA,Potato,16
30-10-2007,SHIMLA,Potato,16
31-10-2007,SHIMLA,Potato,18
1/11/2007,SHIMLA,Potato,18
2/11/2007,SHIMLA,Potato,18
5/11/2007,SHIMLA,Potato,14
6/11/2007,SHIMLA,Potato,14
7/11/2007,SHIMLA,Potato,14
8/11/2007,SHIMLA,Potato,14
12/11/2007,SHIMLA,Potato,14
13-11-2007,SHIMLA,Potato,14
14-11-2007,SHIMLA,Potato,14
15-11-2007,SHIMLA,Potato,14
16-11-2007,SHIMLA,Potato,14
19-11-2007,SHIMLA,Potato,14
20-11-2007,SHIMLA,Potato,14
21-11-2007,SHIMLA,Potato,14
22-11-2007,SHIMLA,Potato,14
23-11-2007,SHIMLA,Potato,14
26-11-2007,SHIMLA,Potato,14
27-11-2007,SHIMLA,Potato,14
28-11-2007,SHIMLA,Potato,10
29-11-2007,SHIMLA,Potato,10
30-11-2007,SHIMLA,Potato,10
3/12/2007,SHIMLA,Potato,10
4/12/2007,SHIMLA,Potato,10
5/12/2007,SHIMLA,Potato,10
6/12/2007,SHIMLA,Potato,10
7/12/2007,SHIMLA,Potato,10
10/12/2007,SHIMLA,Potato,10
11/12/2007,SHIMLA,Potato,10
12/12/2007,SHIMLA,Potato,10
13-12-2007,SHIMLA,Potato,10
14-12-2007,SHIMLA,Potato,10
17-12-2007,SHIMLA,Potato,10
18-12-2007,SHIMLA,Potato,10
19-12-2007,SHIMLA,Potato,10
20-12-2007,SHIMLA,Potato,10
24-12-2007,SHIMLA,Potato,10
26-12-2007,SHIMLA,Potato,10
27-12-2007,SHIMLA,Potato,10
28-12-2007,SHIMLA,Potato,10
31-12-2007,SHIMLA,Potato,10
1/1/2008,SHIMLA,Potato,10
2/1/2008,SHIMLA,Potato,10
3/1/2008,SHIMLA,Potato,10
4/1/2008,SHIMLA,Potato,10
7/1/2008,SHIMLA,Potato,10
8/1/2008,SHIMLA,Potato,10
9/1/2008,SHIMLA,Potato,10
10/1/2008,SHIMLA,Potato,10
11/1/2008,SHIMLA,Potato,10
14-01-2008,SHIMLA,Potato,8
15-01-2008,SHIMLA,Potato,8
16-01-2008,SHIMLA,Potato,8
17-01-2008,SHIMLA,Potato,8
18-01-2008,SHIMLA,Potato,10
21-01-2008,SHIMLA,Potato,10
22-01-2008,SHIMLA,Potato,10
23-01-2008,SHIMLA,Potato,10
24-01-2008,SHIMLA,Potato,10
25-01-2008,SHIMLA,Potato,10
28-01-2008,SHIMLA,Potato,7
29-01-2008,SHIMLA,Potato,7
30-01-2008,SHIMLA,Potato,7
31-01-2008,SHIMLA,Potato,7
1/2/2008,SHIMLA,Potato,7
4/2/2008,SHIMLA,Potato,7
5/2/2008,SHIMLA,Potato,10
6/2/2008,SHIMLA,Potato,7
7/2/2008,SHIMLA,Potato,10
8/2/2008,SHIMLA,Potato,10
11/2/2008,SHIMLA,Potato,10
12/2/2008,SHIMLA,Potato,10
13-02-2008,SHIMLA,Potato,10
14-02-2008,SHIMLA,Potato,10
15-02-2008,SHIMLA,Potato,10
18-02-2008,SHIMLA,Potato,10
19-02-2008,SHIMLA,Potato,10
20-02-2008,SHIMLA,Potato,10
21-02-2008,SHIMLA,Potato,10
22-02-2008,SHIMLA,Potato,10
25-02-2008,SHIMLA,Potato,10
26-02-2008,SHIMLA,Potato,10
27-02-2008,SHIMLA,Potato,10
28-02-2008,SHIMLA,Potato,10
29-02-2008,SHIMLA,Potato,8
3/3/2008,SHIMLA,Potato,10
4/3/2008,SHIMLA,Potato,10
5/3/2008,SHIMLA,Potato,8
7/3/2008,SHIMLA,Potato,9
10/3/2008,SHIMLA,Potato,9
11/3/2008,SHIMLA,Potato,9
12/3/2008,SHIMLA,Potato,9
13-03-2008,SHIMLA,Potato,9
14-03-2008,SHIMLA,Potato,9
17-03-2008,SHIMLA,Potato,8
18-03-2008,SHIMLA,Potato,8
19-03-2008,SHIMLA,Potato,8
20-03-2008,SHIMLA,Potato,8
24-03-2008,SHIMLA,Potato,8
25-03-2008,SHIMLA,Potato,8
26-03-2008,SHIMLA,Potato,8
27-03-2008,SHIMLA,Potato,8
28-03-2008,SHIMLA,Potato,8
31-03-2008,SHIMLA,Potato,8
1/4/2008,SHIMLA,Potato,8
2/4/2008,SHIMLA,Potato,8
3/4/2008,SHIMLA,Potato,8
4/4/2008,SHIMLA,Potato,8
7/4/2008,SHIMLA,Potato,8
8/4/2008,SHIMLA,Potato,8
9/4/2008,SHIMLA,Potato,8
10/4/2008,SHIMLA,Potato,8
11/4/2008,SHIMLA,Potato,8
15-04-2008,SHIMLA,Potato,8
16-04-2008,SHIMLA,Potato,8
17-04-2008,SHIMLA,Potato,8
21-04-2008,SHIMLA,Potato,8
22-04-2008,SHIMLA,Potato,8
23-04-2008,SHIMLA,Potato,8
24-04-2008,SHIMLA,Potato,8
25-04-2008,SHIMLA,Potato,8
28-04-2008,SHIMLA,Potato,8
29-04-2008,SHIMLA,Potato,8
30-04-2008,SHIMLA,Potato,8
1/5/2008,SHIMLA,Potato,8
2/5/2008,SHIMLA,Potato,8
5/5/2008,SHIMLA,Potato,8
6/5/2008,SHIMLA,Potato,8
7/5/2008,SHIMLA,Potato,8
8/5/2008,SHIMLA,Potato,8
9/5/2008,SHIMLA,Potato,8
12/5/2008,SHIMLA,Potato,8
13-05-2008,SHIMLA,Potato,8
14-05-2008,SHIMLA,Potato,8
15-05-2008,SHIMLA,Potato,8
16-05-2008,SHIMLA,Potato,8
19-05-2008,SHIMLA,Potato,8
21-05-2008,SHIMLA,Potato,8
22-05-2008,SHIMLA,Potato,8
23-05-2008,SHIMLA,Potato,8
26-05-2008,SHIMLA,Potato,8
27-05-2008,SHIMLA,Potato,8
28-05-2008,SHIMLA,Potato,8
29-05-2008,SHIMLA,Potato,8
30-05-2008,SHIMLA,Potato,8
2/6/2008,SHIMLA,Potato,8
3/6/2008,SHIMLA,Potato,8
4/6/2008,SHIMLA,Potato,8
5/6/2008,SHIMLA,Potato,10
6/6/2008,SHIMLA,Potato,10
9/6/2008,SHIMLA,Potato,10
10/6/2008,SHIMLA,Potato,10
11/6/2008,SHIMLA,Potato,10
12/6/2008,SHIMLA,Potato,10
13-06-2008,SHIMLA,Potato,10
16-06-2008,SHIMLA,Potato,10
17-06-2008,SHIMLA,Potato,8
18-06-2008,SHIMLA,Potato,8
19-06-2008,SHIMLA,Potato,8
20-06-2008,SHIMLA,Potato,8
23-06-2008,SHIMLA,Potato,8
24-06-2008,SHIMLA,Potato,8
25-06-2008,SHIMLA,Potato,10
26-06-2008,SHIMLA,Potato,10
27-06-2008,SHIMLA,Potato,10
30-06-2008,SHIMLA,Potato,8
1/7/2008,SHIMLA,Potato,10
2/7/2008,SHIMLA,Potato,10
3/7/2008,SHIMLA,Potato,10
4/7/2008,SHIMLA,Potato,10
7/7/2008,SHIMLA,Potato,8
8/7/2008,SHIMLA,Potato,10
9/7/2008,SHIMLA,Potato,10
10/7/2008,SHIMLA,Potato,8
11/7/2008,SHIMLA,Potato,8
14-07-2008,SHIMLA,Potato,8
15-07-2008,SHIMLA,Potato,8
16-07-2008,SHIMLA,Potato,8
17-07-2008,SHIMLA,Potato,8
18-07-2008,SHIMLA,Potato,8
21-07-2008,SHIMLA,Potato,8
22-07-2008,SHIMLA,Potato,8
23-07-2008,SHIMLA,Potato,8
24-07-2008,SHIMLA,Potato,8
25-07-2008,SHIMLA,Potato,8
28-07-2008,SHIMLA,Potato,8
29-07-2008,SHIMLA,Potato,8
30-07-2008,SHIMLA,Potato,8
31-07-2008,SHIMLA,Potato,8
1/8/2008,SHIMLA,Potato,8
4/8/2008,SHIMLA,Potato,8
5/8/2008,SHIMLA,Potato,8
6/8/2008,SHIMLA,Potato,8
7/8/2008,SHIMLA,Potato,8
8/8/2008,SHIMLA,Potato,8
11/8/2008,SHIMLA,Potato,8
12/8/2008,SHIMLA,Potato,8
13-08-2008,SHIMLA,Potato,8
14-08-2008,SHIMLA,Potato,8
18-08-2008,SHIMLA,Potato,8
19-08-2008,SHIMLA,Potato,10
20-08-2008,SHIMLA,Potato,10
21-08-2008,SHIMLA,Potato,10
22-08-2008,SHIMLA,Potato,10
25-08-2008,SHIMLA,Potato,10
26-08-2008,SHIMLA,Potato,10
27-08-2008,SHIMLA,Potato,10
28-08-2008,SHIMLA,Potato,10
29-08-2008,SHIMLA,Potato,10
1/9/2008,SHIMLA,Potato,10
2/9/2008,SHIMLA,Potato,10
3/9/2008,SHIMLA,Potato,10
4/9/2008,SHIMLA,Potato,10
5/9/2008,SHIMLA,Potato,10
8/9/2008,SHIMLA,Potato,10
9/9/2008,SHIMLA,Potato,10
10/9/2008,SHIMLA,Potato,10
11/9/2008,SHIMLA,Potato,10
12/9/2008,SHIMLA,Potato,10
15-09-2008,SHIMLA,Potato,10
16-09-2008,SHIMLA,Potato,10
17-09-2008,SHIMLA,Potato,10
18-09-2008,SHIMLA,Potato,10
19-09-2008,SHIMLA,Potato,10
22-09-2008,SHIMLA,Potato,10
23-09-2008,SHIMLA,Potato,10
24-09-2008,SHIMLA,Potato,10
25-09-2008,SHIMLA,Potato,10
26-09-2008,SHIMLA,Potato,10
29-09-2008,SHIMLA,Potato,10
30-09-2008,SHIMLA,Potato,10
1/10/2008,SHIMLA,Potato,10
3/10/2008,SHIMLA,Potato,10
6/10/2008,SHIMLA,Potato,10
7/10/2008,SHIMLA,Potato,10
8/10/2008,SHIMLA,Potato,10
10/10/2008,SHIMLA,Potato,10
13-10-2008,SHIMLA,Potato,10
14-10-2008,SHIMLA,Potato,10
15-10-2008,SHIMLA,Potato,10
16-10-2008,SHIMLA,Potato,10
17-10-2008,SHIMLA,Potato,10
20-10-2008,SHIMLA,Potato,10
21-10-2008,SHIMLA,Potato,10
22-10-2008,SHIMLA,Potato,10
23-10-2008,SHIMLA,Potato,10
24-10-2008,SHIMLA,Potato,10
27-10-2008,SHIMLA,Potato,10
29-10-2008,SHIMLA,Potato,10
30-10-2008,SHIMLA,Potato,10
31-10-2008,SHIMLA,Potato,10
3/11/2008,SHIMLA,Potato,10
4/11/2008,SHIMLA,Potato,10
5/11/2008,SHIMLA,Potato,10
6/11/2008,SHIMLA,Potato,10
7/11/2008,SHIMLA,Potato,10
10/11/2008,SHIMLA,Potato,10
11/11/2008,SHIMLA,Potato,10
12/11/2008,SHIMLA,Potato,10
14-11-2008,SHIMLA,Potato,10
17-11-2008,SHIMLA,Potato,10
18-11-2008,SHIMLA,Potato,10
19-11-2008,SHIMLA,Potato,10
20-11-2008,SHIMLA,Potato,10
21-11-2008,SHIMLA,Potato,10
24-11-2008,SHIMLA,Potato,10
25-11-2008,SHIMLA,Potato,10
26-11-2008,SHIMLA,Potato,10
27-11-2008,SHIMLA,Potato,10
28-11-2008,SHIMLA,Potato,10
1/12/2008,SHIMLA,Potato,10
2/12/2008,SHIMLA,Potato,10
3/12/2008,SHIMLA,Potato,10
4/12/2008,SHIMLA,Potato,10
5/12/2008,SHIMLA,Potato,10
8/12/2008,SHIMLA,Potato,10
10/12/2008,SHIMLA,Potato,10
11/12/2008,SHIMLA,Potato,10
12/12/2008,SHIMLA,Potato,10
15-12-2008,SHIMLA,Potato,10
16-12-2008,SHIMLA,Potato,10
17-12-2008,SHIMLA,Potato,10
18-12-2008,SHIMLA,Potato,10
19-12-2008,SHIMLA,Potato,10
22-12-2008,SHIMLA,Potato,10
23-12-2008,SHIMLA,Potato,10
24-12-2008,SHIMLA,Potato,10
26-12-2008,SHIMLA,Potato,10
29-12-2008,SHIMLA,Potato,10
30-12-2008,SHIMLA,Potato,10
31-12-2008,SHIMLA,Potato,10
1/1/2009,SHIMLA,Potato,10
2/1/2009,SHIMLA,Potato,10
5/1/2009,SHIMLA,Potato,10
6/1/2009,SHIMLA,Potato,10
7/1/2009,SHIMLA,Potato,10
9/1/2009,SHIMLA,Potato,10
12/1/2009,SHIMLA,Potato,10
13-01-2009,SHIMLA,Potato,10
14-01-2009,SHIMLA,Potato,10
15-01-2009,SHIMLA,Potato,10
16-01-2009,SHIMLA,Potato,10
19-01-2009,SHIMLA,Potato,10
20-01-2009,SHIMLA,Potato,10
21-01-2009,SHIMLA,Potato,10
22-01-2009,SHIMLA,Potato,10
23-01-2009,SHIMLA,Potato,10
27-01-2009,SHIMLA,Potato,10
28-01-2009,SHIMLA,Potato,10
29-01-2009,SHIMLA,Potato,10
30-01-2009,SHIMLA,Potato,10
2/2/2009,SHIMLA,Potato,5
3/2/2009,SHIMLA,Potato,5
4/2/2009,SHIMLA,Potato,5
5/2/2009,SHIMLA,Potato,5
6/2/2009,SHIMLA,Potato,5
9/2/2009,SHIMLA,Potato,5
10/2/2009,SHIMLA,Potato,5
11/2/2009,SHIMLA,Potato,5
12/2/2009,SHIMLA,Potato,5
13-02-2009,SHIMLA,Potato,5
16-02-2009,SHIMLA,Potato,5
17-02-2009,SHIMLA,Potato,5
18-02-2009,SHIMLA,Potato,5
19-02-2009,SHIMLA,Potato,5
20-02-2009,SHIMLA,Potato,5
23-02-2009,SHIMLA,Potato,5
24-02-2009,SHIMLA,Potato,5
25-02-2009,SHIMLA,Potato,5
26-02-2009,SHIMLA,Potato,5
27-02-2009,SHIMLA,Potato,5
2/3/2009,SHIMLA,Potato,5
3/3/2009,SHIMLA,Potato,5
4/3/2009,SHIMLA,Potato,5
5/3/2009,SHIMLA,Potato,5
6/3/2009,SHIMLA,Potato,5
9/3/2009,SHIMLA,Potato,5
12/3/2009,SHIMLA,Potato,5
13-03-2009,SHIMLA,Potato,5
16-03-2009,SHIMLA,Potato,5
17-03-2009,SHIMLA,Potato,5
18-03-2009,SHIMLA,Potato,5
19-03-2009,SHIMLA,Potato,8
20-03-2009,SHIMLA,Potato,8
23-03-2009,SHIMLA,Potato,8
24-03-2009,SHIMLA,Potato,8
25-03-2009,SHIMLA,Potato,8
26-03-2009,SHIMLA,Potato,8
27-03-2009,SHIMLA,Potato,8
30-03-2009,SHIMLA,Potato,8
31-03-2009,SHIMLA,Potato,8
1/4/2009,SHIMLA,Potato,8
2/4/2009,SHIMLA,Potato,8
6/4/2009,SHIMLA,Potato,8
8/4/2009,SHIMLA,Potato,8
9/4/2009,SHIMLA,Potato,8
13-04-2009,SHIMLA,Potato,8
15-04-2009,SHIMLA,Potato,8
16-04-2009,SHIMLA,Potato,8
17-04-2009,SHIMLA,Potato,8
20-04-2009,SHIMLA,Potato,8
21-04-2009,SHIMLA,Potato,8
22-04-2009,SHIMLA,Potato,8
23-04-2009,SHIMLA,Potato,11
24-04-2009,SHIMLA,Potato,11
27-04-2009,SHIMLA,Potato,11
28-04-2009,SHIMLA,Potato,11
29-04-2009,SHIMLA,Potato,11
30-04-2009,SHIMLA,Potato,11
1/5/2009,SHIMLA,Potato,11
4/5/2009,SHIMLA,Potato,11
5/5/2009,SHIMLA,Potato,11
6/5/2009,SHIMLA,Potato,11
8/5/2009,SHIMLA,Potato,11
11/5/2009,SHIMLA,Potato,11
12/5/2009,SHIMLA,Potato,11
13-05-2009,SHIMLA,Potato,11
14-05-2009,SHIMLA,Potato,11
15-05-2009,SHIMLA,Potato,11
18-05-2009,SHIMLA,Potato,11
19-05-2009,SHIMLA,Potato,11
20-05-2009,SHIMLA,Potato,11
21-05-2009,SHIMLA,Potato,11
22-05-2009,SHIMLA,Potato,11
25-05-2009,SHIMLA,Potato,11
26-05-2009,SHIMLA,Potato,11
27-05-2009,SHIMLA,Potato,11
28-05-2009,SHIMLA,Potato,11
29-05-2009,SHIMLA,Potato,13
1/6/2009,SHIMLA,Potato,13
2/6/2009,SHIMLA,Potato,13
3/6/2009,SHIMLA,Potato,13
4/6/2009,SHIMLA,Potato,13
5/6/2009,SHIMLA,Potato,13
8/6/2009,SHIMLA,Potato,13
9/6/2009,SHIMLA,Potato,13
10/6/2009,SHIMLA,Potato,13
11/6/2009,SHIMLA,Potato,13
12/6/2009,SHIMLA,Potato,13
15-06-2009,SHIMLA,Potato,13
16-06-2009,SHIMLA,Potato,13
17-06-2009,SHIMLA,Potato,13
18-06-2009,SHIMLA,Potato,13
19-06-2009,SHIMLA,Potato,13
22-06-2009,SHIMLA,Potato,13
23-06-2009,SHIMLA,Potato,13
24-06-2009,SHIMLA,Potato,13
25-06-2009,SHIMLA,Potato,13
26-06-2009,SHIMLA,Potato,13
29-06-2009,SHIMLA,Potato,13
30-06-2009,SHIMLA,Potato,13
1/7/2009,SHIMLA,Potato,13
2/7/2009,SHIMLA,Potato,13
3/7/2009,SHIMLA,Potato,13
6/7/2009,SHIMLA,Potato,13
7/7/2009,SHIMLA,Potato,13
8/7/2009,SHIMLA,Potato,13
9/7/2009,SHIMLA,Potato,13
10/7/2009,SHIMLA,Potato,13
13-07-2009,SHIMLA,Potato,13
14-07-2009,SHIMLA,Potato,13
15-07-2009,SHIMLA,Potato,13
16-07-2009,SHIMLA,Potato,13
17-07-2009,SHIMLA,Potato,15
20-07-2009,SHIMLA,Potato,15
21-07-2009,SHIMLA,Potato,15
22-07-2009,SHIMLA,Potato,17
23-07-2009,SHIMLA,Potato,17
24-07-2009,SHIMLA,Potato,17
27-07-2009,SHIMLA,Potato,17
28-07-2009,SHIMLA,Potato,17
29-07-2009,SHIMLA,Potato,17
30-07-2009,SHIMLA,Potato,17
31-07-2009,SHIMLA,Potato,17
3/8/2009,SHIMLA,Potato,17
4/8/2009,SHIMLA,Potato,17
5/8/2009,SHIMLA,Potato,17
6/8/2009,SHIMLA,Potato,17
7/8/2009,SHIMLA,Potato,17
10/8/2009,SHIMLA,Potato,17
11/8/2009,SHIMLA,Potato,17
12/8/2009,SHIMLA,Potato,17
13-08-2009,SHIMLA,Potato,17
17-08-2009,SHIMLA,Potato,17
18-08-2009,SHIMLA,Potato,17
19-08-2009,SHIMLA,Potato,17
20-08-2009,SHIMLA,Potato,17
21-08-2009,SHIMLA,Potato,18
24-08-2009,SHIMLA,Potato,18
25-08-2009,SHIMLA,Potato,18
26-08-2009,SHIMLA,Potato,20
27-08-2009,SHIMLA,Potato,20
28-08-2009,SHIMLA,Potato,20
31-08-2009,SHIMLA,Potato,20
1/9/2009,SHIMLA,Potato,20
2/9/2009,SHIMLA,Potato,20
3/9/2009,SHIMLA,Potato,20
4/9/2009,SHIMLA,Potato,20
7/9/2009,SHIMLA,Potato,20
8/9/2009,SHIMLA,Potato,20
9/9/2009,SHIMLA,Potato,20
10/9/2009,SHIMLA,Potato,20
11/9/2009,SHIMLA,Potato,20
14-09-2009,SHIMLA,Potato,20
15-09-2009,SHIMLA,Potato,20
16-09-2009,SHIMLA,Potato,20
17-09-2009,SHIMLA,Potato,20
18-09-2009,SHIMLA,Potato,20
22-09-2009,SHIMLA,Potato,20
23-09-2009,SHIMLA,Potato,20
24-09-2009,SHIMLA,Potato,20
25-09-2009,SHIMLA,Potato,20
29-09-2009,SHIMLA,Potato,20
30-09-2009,SHIMLA,Potato,20
1/10/2009,SHIMLA,Potato,20
5/10/2009,SHIMLA,Potato,20
6/10/2009,SHIMLA,Potato,20
7/10/2009,SHIMLA,Potato,20
8/10/2009,SHIMLA,Potato,20
9/10/2009,SHIMLA,Potato,20
12/10/2009,SHIMLA,Potato,20
13-10-2009,SHIMLA,Potato,20
14-10-2009,SHIMLA,Potato,22
15-10-2009,SHIMLA,Potato,22
16-10-2009,SHIMLA,Potato,22
19-10-2009,SHIMLA,Potato,22
20-10-2009,SHIMLA,Potato,22
21-10-2009,SHIMLA,Potato,22
22-10-2009,SHIMLA,Potato,22
23-10-2009,SHIMLA,Potato,22
26-10-2009,SHIMLA,Potato,22
27-10-2009,SHIMLA,Potato,22
28-10-2009,SHIMLA,Potato,22
29-10-2009,SHIMLA,Potato,22
30-10-2009,SHIMLA,Potato,22
3/11/2009,SHIMLA,Potato,22
4/11/2009,SHIMLA,Potato,22
5/11/2009,SHIMLA,Potato,22
6/11/2009,SHIMLA,Potato,22
9/11/2009,SHIMLA,Potato,22
10/11/2009,SHIMLA,Potato,22
11/11/2009,SHIMLA,Potato,22
12/11/2009,SHIMLA,Potato,22
13-11-2009,SHIMLA,Potato,22
16-11-2009,SHIMLA,Potato,22
17-11-2009,SHIMLA,Potato,22
18-11-2009,SHIMLA,Potato,22
19-11-2009,SHIMLA,Potato,22
20-11-2009,SHIMLA,Potato,22
23-11-2009,SHIMLA,Potato,22
24-11-2009,SHIMLA,Potato,22
25-11-2009,SHIMLA,Potato,22
26-11-2009,SHIMLA,Potato,22
27-11-2009,SHIMLA,Potato,22
30-11-2009,SHIMLA,Potato,22
1/12/2009,SHIMLA,Potato,22
2/12/2009,SHIMLA,Potato,22
3/12/2009,SHIMLA,Potato,22
4/12/2009,SHIMLA,Potato,22
7/12/2009,SHIMLA,Potato,22
8/12/2009,SHIMLA,Potato,22
9/12/2009,SHIMLA,Potato,22
10/12/2009,SHIMLA,Potato,22
11/12/2009,SHIMLA,Potato,22
14-12-2009,SHIMLA,Potato,22
15-12-2009,SHIMLA,Potato,22
16-12-2009,SHIMLA,Potato,22
17-12-2009,SHIMLA,Potato,22
18-12-2009,SHIMLA,Potato,22
21-12-2009,SHIMLA,Potato,22
22-12-2009,SHIMLA,Potato,22
23-12-2009,SHIMLA,Potato,22
24-12-2009,SHIMLA,Potato,22
29-12-2009,SHIMLA,Potato,22
30-12-2009,SHIMLA,Potato,22
31-12-2009,SHIMLA,Potato,22
1/1/2010,SHIMLA,Potato,22
4/1/2010,SHIMLA,Potato,22
5/1/2010,SHIMLA,Potato,22
6/1/2010,SHIMLA,Potato,22
7/1/2010,SHIMLA,Potato,22
8/1/2010,SHIMLA,Potato,22
11/1/2010,SHIMLA,Potato,22
12/1/2010,SHIMLA,Potato,22
